"Gene.ID"	"Incipient"	"Moderate"	"Severe"
4975	0.097985529	0.051577187	0.238145033
4976	0.374221628	1.492692225	2.37301565
4978	0.596198051	1.034507584	1.692010495
4982	0.488317689	0.450197401	2.311312297
4983	0.612863594	1.579348518	1.556610765
4985	0.087596691	0.577700532	0.153286582
4986	0.008945015	0.269350706	0.64398532
4987	1.139417917	0.278545385	0.4728003
4988	0.169900257	1.153814899	0.697993868
4990	0.096620528	0.372292317	0.970989543
4991	0.07426288	1.327015212	0.298496746
4992	3.392480642	0.200669419	0.635654432
4993	0.05637645	0.200548296	0.994187264
4994	0.266441385	0.097006277	0.254991226
4995	0.225540162	0.260149465	0.027678079
4998	1.064745197	0.726068306	0.47960477
4999	0.327726824	0.400005383	0.873821551
5000	1.028630834	0.779621564	0.589165186
5001	0.804315961	1.288554347	1.561826571
5002	0.074229146	0.08076452	0.035345357
5003	0.464205243	0.58193138	1.473091588
5004	0.726967353	0.451273354	0.159914294
5005	1.316390662	0.643102513	0.633884531
5007	0.815713608	0.2060267	0.076012763
5008	0.15487588	0.11666044	0.114750377
5009	0.558492085	1.379651505	0.225925682
5010	0.188537742	0.062591351	0.87918258
5016	0.191246276	0.402034342	0.009383929
5017	0.185154063	0.463890153	0.099246642
5018	1.004357563	0.700263194	1.098776654
5019	0.423140119	1.737366379	1.703336762
5020	0.170621375	0.269779828	0.488091419
5021	0.217434565	0.440022767	0.306044793
5023	0.943500275	1.169580964	0.185244239
5024	0.166075715	0.133950278	0.249818371
5025	0.699687748	0.238444441	0.505370173
5026	1.248489334	1.621071911	1.430861375
5027	0.172039498	0.301356995	0.07700086
5028	0.134488149	0.37463125	0.450498893
5029	0.807340284	0.62636026	0.025952554
5030	0.074328624	0.112656792	0.60390419
5031	0.655599186	0.111806218	0.605485125
5032	0.112312151	0.142533906	0.574185571
5033	0.071316633	0.052334405	0.533208763
5034	0.449374646	0.654457708	0.382660263
5036	0.495454203	1.056517123	1.900769283
5037	0.306969725	0.80520479	0.839492651
5042	0.366859273	1.25687467	1.292084578
5045	0.131608943	0.060681666	0.327978387
5046	1.207370718	0.835988414	0.752689106
5047	0.01902733	0.319393708	0.571256549
5048	0.754783202	0.813396038	1.559130447
5049	1.175372068	0.629849767	0.524897263
5050	0.410207884	0.405827097	0.44987329
5051	0.593558637	0.808126291	0.824970013
5052	0.255134174	0.10879266	0.207791799
5053	0.277212463	0.883221341	0.16969905
5054	0.616090804	0.04988533	0.109302747
5055	0.144367459	1.270567448	0.618696819
5058	0.780227154	0.728446784	0.018098607
5062	1.074757984	1.120456586	0.718890867
5063	0.562519779	1.133799398	3.327859639
5064	0.300948824	1.133727658	0.061712609
5066	0.671408888	1.207399052	1.76177389
5068	0.488486722	0.09909419	0.756790866
5069	0.312720581	0.615062193	0.38792544
5071	0.841680478	0.233317476	0.285229712
5073	0.64531569	0.026728607	0.212841572
5074	0.848520612	0.685067683	0.958227678
5075	0.10445408	0.650236772	0.909681076
5076	0.684226976	0.695428108	1.445987687
5077	1.30674082	1.370235546	2.074908877
5078	0.743389126	0.115261384	0.279051504
5079	0.74529131	0.441325957	1.717754598
5080	0.33725283	1.087236816	2.302733596
5081	0.028493302	0.11564218	0.16742356
5082	1.333010523	1.540459274	0.283629565
5083	0.090182311	0.177949924	0.142857483
5087	0.22850236	0.942271601	2.8036928
5089	1.261102253	1.136528993	1.130403081
5090	0.159517305	0.260356657	0.055972156
5091	0.164576399	0.813672302	0.579250202
5092	0.031680189	0.167403724	0.324576234
5093	0.277233093	1.017806237	0.019215869
5094	0.917858933	0.530871038	1.109013526
5095	1.101704994	2.05086142	1.231107685
5096	0.154123711	1.484393025	1.541246183
5097	0.922000846	0.404586397	0.902067903
5098	0.030583134	0.28997889	0.839557888
5099	0.250924611	0.778877028	1.679580361
5100	0.718273731	1.029036171	0.586002115
5101	0.291644517	1.394914474	1.305380149
5104	0.151887528	0.302381272	1.924257723
5105	1.585042855	0.248157282	0.098676728
5106	0.277846125	0.364992593	0.158858054
5108	0.374599981	1.709299046	1.157064482
5110	0.487847795	0.985082091	1.352070046
5111	0.301610031	0.395774729	1.015273807
5116	0.457038518	0.767275322	1.373306417
5118	0.325417612	0.591703819	0.555279632
5119	0.613727728	0.91847704	0.319090531
5121	0.723787456	0.089726831	2.296817854
5122	0.004331059	0.215933215	1.451041004
5125	1.226336293	0.85198706	0.760441631
5126	0.376933811	0.532143184	3.21404196
5127	1.683698752	1.056024282	0.92006492
5128	0.477145763	1.288648344	0.785275033
5129	0.036624918	0.526999565	0.15465601
5130	1.082278111	0.42650298	1.118407263
5132	1.693083501	2.472918275	5.344861565
5133	0.137848438	0.022248652	0.650164983
5134	0.490653103	1.178280804	1.365504623
5136	0.573368173	0.000814437	0.201636459
5137	0.87555975	0.351029736	0.851617713
5138	0.116380251	0.279100624	1.848574679
5139	0.47670777	0.366150873	0.843875202
5140	1.423750679	0.396907574	0.059707972
5141	1.52249523	0.576627702	1.569993256
5142	0.344894576	0.849432269	1.116518593
5143	1.173823221	2.051463708	1.855376419
5144	2.909395637	1.290533786	1.512676997
5145	0.161361917	0.647185987	0.2874687
5146	0.210587449	1.114481558	1.024087232
5147	0.407031662	0.35359552	0.860094586
5148	0.848110399	0.052197993	0.727412811
5149	0.688896913	0.126259701	0.334647601
5151	1.372929933	0.302907146	0.135130234
5152	0.151130823	1.011995796	1.05122671
5153	0.080502538	0.01507679	0.164604326
5154	0.297150941	0.477422513	0.575931438
5155	0.506108922	2.531938305	0.994621332
5156	0.172286771	1.192023724	0.721585823
5157	0.394795845	0.238837582	0.445732098
5158	0.266288631	0.493454027	0.732258002
5159	1.01852328	1.906896482	1.514096421
5160	0.876849455	2.301783629	4.337242168
5161	0.313207731	0.954193463	0.926757868
5162	0.304206772	2.237613464	1.965525318
5163	0.161734657	0.120699386	0.077377846
5164	0.857882109	1.432122991	0.838527558
5165	0.375888212	1.31067869	0.191159758
5166	0.084327988	0.063308851	0.136457312
5167	1.369100516	1.489474627	0.265189048
5168	0.118142187	0.137515544	0.42439002
5169	1.189561779	0.197490745	0.072952504
5170	0.843223791	0.925020623	0.229945309
5172	0.112291622	0.360346454	0.544417976
5173	0.348252122	0.824391386	0.281899537
5174	1.112918382	0.30846332	0.723112029
5175	0.158943427	0.787564671	1.058525216
5176	0.016409075	0.322177101	1.022333277
5178	0.365609572	0.28864216	1.515946867
5179	0.721886488	1.710986892	0.737283339
5184	0.020882227	0.276567514	0.222454084
5187	0.832710328	1.354212291	1.750432075
5188	0.57235634	0.172275404	1.009934717
5189	0.07719277	0.933533021	1.750593109
5190	1.245760634	0.276543401	0.32992675
5191	0.402053084	1.161900084	0.811148653
5192	0.637853974	0.68205907	0.73644182
5193	0.205786712	0.405621968	0.568050189
5194	0.098429276	1.73623468	0.788218862
5195	0.20292196	0.422757227	1.123411943
5196	0.551107907	0.329174149	0.01781884
5197	0.009683481	0.067169299	0.191187584
5198	0.041872957	0.124012006	0.173820389
5199	0.084727456	0.17813036	0.05155828
5201	0.093446473	0.099428102	1.509225294
5202	0.357476387	0.301831408	2.335607957
5203	1.097486982	0.812533894	1.754565463
5204	0.307085874	0.90908962	0.725143826
5205	0.571079769	2.017651053	0.959674732
5207	0.245322685	1.518859204	0.372366718
5208	0.292559146	0.830959705	0.12132576
5209	0.127638525	1.175665735	1.136256821
5210	0.164353882	0.357677841	0.05839877
5211	0.399205571	0.145680004	0.063729751
5213	0.466545643	1.787084617	2.13660974
5214	0.321618352	0.273643303	0.788311911
5216	0.457626433	0.325692645	0.736532047
5217	0.430703851	1.741033195	1.350291799
5218	0.246479066	0.578519338	2.005944383
5223	0.654151746	1.17027568	1.201945244
5224	0.020338084	0.311707813	0.057844168
5225	0.153236396	0.087607749	0.903187544
5226	0.649895357	0.003370286	1.256703798
5228	0.508207354	1.018004134	1.023040575
5229	0.720076141	0.462166213	0.18630938
5230	0.768284993	2.013843519	1.722922394
5232	0.231227294	0.200195608	0.397441517
5236	0.26228046	0.772256783	1.472797593
5238	0.075492012	0.174977312	0.681059083
5239	0.441530351	0.051231485	1.08114435
5241	0.532408163	0.157702362	1.856708214
5243	0.027008732	0.153192271	1.161015009
5244	1.355735508	0.580115485	1.81881833
5245	0.668110451	0.257832978	1.145168907
5250	0.309740647	1.259585672	0.84154602
5251	0.803556517	0.469547485	0.768828501
5252	0.276720465	0.21571078	1.585465127
5253	0.537324066	0.938930076	0.981516453
5255	0.269983234	0.137658249	0.3407697
5256	0.023563552	1.066833591	1.441321483
5257	0.554627806	1.751502241	0.273532803
5260	0.408272551	1.295787905	0.271138892
5261	0.006535726	0.434582427	0.123247773
5264	0.305554323	0.186650393	0.14575924
5265	0.595446141	0.137658262	0.737053992
5266	1.132694545	1.141486527	0.700871703
5267	0.025101184	0.486884205	2.002348663
5268	0.584443394	0.523869776	0.164141157
5269	0.163670175	0.680185694	0.119572993
5270	0.278182616	0.037689777	0.908787862
5271	0.039819185	0.083726179	0.05583313
5272	0.546183385	0.123632482	0.229756422
5273	0.524762365	0.300546506	0.162477412
5274	0.585034018	2.138349773	2.374271567
5275	1.170594415	1.752284099	0.987913378
5276	0.069514942	0.584728848	1.970957541
5277	0.088835798	0.600723713	0.124576677
5279	0.761817979	0.312845741	0.358724037
5281	0.649208461	1.013739552	0.565843429
5283	0.645442239	0.298766355	0.029872316
5284	1.467858944	1.835707355	2.157758944
5286	0.040540048	0.402764519	1.510662598
5287	0.555772714	0.228946584	0.874418614
5288	0.085795246	0.017996456	0.006883052
5289	0.515046699	0.810578879	2.271412817
5290	0.566455133	0.374875877	0.922745775
5291	0.245981637	0.533326926	0.658866868
5292	0.180246082	0.349855365	1.157989888
5293	0.661655097	0.45958696	0.869575879
5294	0.473422694	0.411343283	0.248445093
5295	1.301625196	2.177459529	1.345160543
5296	0.12420723	0.195102024	0.784382661
5297	0.433431202	1.622566667	1.720196904
5298	0.169667901	0.65906084	1.383239605
5300	0.05051896	0.238156004	0.480793175
5301	0.05194382	0.087818303	1.499737638
5303	0.382716628	0.576694104	1.412540359
5304	0.055329862	0.200935249	0.239647981
5305	0.357934963	0.576580302	1.504575922
5306	0.624497814	1.399300186	1.436901298
5307	0.763901625	0.438145581	0.987352317
5308	0.188460977	0.085864861	0.243995109
5309	0.807200317	1.641861159	0.134935925
5310	1.058749466	1.244558176	0.398301383
5311	0.141278674	0.392841991	0.915610716
5313	1.054711556	1.04911624	0.338666133
5315	0.00280059	0.467629608	0.630375575
5316	0.995232826	0.511464861	1.639132049
5317	0.59080348	0.095706291	1.083152706
5318	0.60657082	0.464708091	0.329722201
5319	0.058740822	0.214851353	0.276797121
5320	0.196876616	0.644695418	0.410079781
5321	0.171169292	0.011196423	0.255494316
5322	0.290848239	0.418522007	1.576031095
5324	0.23439278	0.226603669	1.092074015
5325	0.935083428	0.392948351	0.71705905
5326	0.78480147	0.777415626	0.629294379
5327	0.655085939	0.383875912	0.207960349
5328	0.136116308	0.454091331	0.183572145
5329	1.37414058	1.669846557	0.699122621
5330	0.624496525	0.313592929	0.72962282
5331	0.200687154	0.383791614	0.45194902
5332	0.228218466	0.427803527	0.415734664
5333	0.426134532	0.785588172	0.099515034
5334	0.088100222	0.09104472	1.09842693
5335	0.369644014	0.669875133	0.415257482
5336	0.106388306	0.436785169	0.928216813
5337	1.061118745	0.391654078	0.39751795
5338	1.476298642	2.983009257	2.041562219
5339	0.575516008	0.914327364	0.494400153
5340	0.700588971	0.231554024	1.040392275
5341	0.715626317	0.896009402	1.045255958
5343	0.255435331	3.030672633	0.512134612
5345	0.093428473	0.274111814	0.205970208
5346	0.089980394	0.011762002	0.312135995
5347	0.158418045	0.695535744	0.02048983
5348	0.659100171	1.394534575	0.602714878
5349	0.770194641	1.209890546	0.527338202
5350	0.467215848	0.362759068	0.281262479
5351	0.630814735	0.107082779	0.313757358
5352	0.047176376	0.52933126	0.717916168
5354	0.297133072	0.491854715	1.060245688
5355	0.444148368	0.034539692	0.053852167
5357	0.182276085	0.110051007	0.329438561
5358	0.239118675	0.224273265	0.040709217
5359	0.440056692	0.044137477	0.438036222
5360	0.105427085	0.245010766	0.216651622
5361	0.305411527	0.678844005	0.185490011
5362	0.597164859	0.849899422	0.801277144
5364	0.77414552	1.734807406	0.137778696
5365	1.224633095	3.177310949	0.568064367
5366	0.959673228	0.14593503	0.424184301
5367	0.940652507	0.004923364	2.301619386
5368	0.790270561	2.469568484	0.945778929
5369	0.062589142	0.969813171	0.122002353
5371	1.162472228	1.367644359	1.89303293
5372	0.124425707	0.259278354	0.269100736
5373	0.342851887	0.142530544	0.022009764
5375	0.564478396	1.536695408	0.702864484
5376	0.02447931	0.777954626	0.651322853
5378	0.571009583	0.762672347	0.001092192
5379	0.33539164	0.604364501	0.301094491
5380	1.294895299	1.34677134	0.423035359
5382	0.169619572	0.071776143	0.259247759
5387	0.510173894	0.696472514	0.965588263
5393	0.118556561	0.105152509	0.44349431
5394	0.704878917	0.306170596	0.38819048
5395	0.748251646	0.084267387	1.005077659
5396	0.324483225	0.009297914	1.17431472
5406	0.012562482	0.477149755	0.393409712
5407	0.374677804	0.350306944	0.769732386
5408	0.502865894	1.362454706	0.284552245
5409	0.180736381	0.390407112	0.897473562
5411	0.902120973	0.36785847	1.640016409
5412	0.168994824	0.789060177	0.393770291
5413	0.898563905	0.304363822	1.458902628
5414	0.542299799	1.178124462	0.321556362
5420	0.260300327	0.076627334	0.410751434
5422	0.209915434	0.652005615	0.638362119
5423	1.043109147	1.216600652	0.328141826
5424	0.106011442	0.049876128	0.156910616
5425	0.187325627	0.944135149	0.359225543
5426	0.034417257	0.252181481	0.207623651
5427	0.088376841	0.329859395	0.068495187
5428	0.864731536	0.67126382	1.885663121
5429	0.358489454	0.712350051	1.048278383
5430	0.904404043	0.341271911	1.293267576
5431	0.483785876	1.488877615	1.531161987
5432	0.912950246	0.692104939	1.426177614
5433	0.848840302	1.0045041	0.664192814
5434	0.285714994	0.278268861	0.477751593
5435	0.034632605	0.6090834	0.944432715
5436	0.421427087	1.48165244	0.241582112
5437	0.089472736	0.307311365	0.898332422
5438	1.246302699	0.602010085	0.606040564
5439	0.462490533	0.043596277	1.667014552
5440	0.692153361	2.943507162	2.032623108
5441	0.722306765	1.754325366	0.691891239
5442	0.474261599	0.730630513	0.718900727
5443	0.45301295	0.902463492	1.235939999
5444	0.636482974	1.394596726	0.355826549
5445	0.579242637	1.525290232	1.190008152
5446	0.256394624	0.172396486	0.237425936
5447	0.610772114	0.584704128	0.862268017
5449	0.579071266	0.103214803	0.250633576
5450	0.177066889	0.376899894	1.134119759
5451	0.774379355	1.015297447	0.543877705
5452	0.311699814	0.558246987	0.894926516
5453	0.196998763	0.750677007	0.8631227
5454	0.399172905	1.794384172	0.725650062
5455	0.161709432	1.15271636	0.339473776
5456	0.08231874	0.260570316	1.21247644
5457	0.549661718	0.519899813	0.339015463
5458	0.85251618	0.499652437	1.42745581
5459	0.539515275	0.18595992	0.909622361
5462	0.194592271	0.500375664	0.215879422
5463	0.898465793	1.282838169	1.004853793
5464	0.696886711	0.44762276	0.668176789
5465	0.561919093	0.284177376	1.531345198
5467	0.570174844	1.274124835	1.72267646
5468	0.169549116	0.463357786	0.561192199
5469	0.955805229	1.140029658	1.511256784
5470	0.016289985	0.033230281	0.11362481
5471	0.451789873	0.192183896	1.745748151
5473	0.111234924	0.664262337	0.414821409
5475	0.106964408	0.358150444	0.328742238
5476	1.440822321	0.483078055	1.988852893
5478	0.516010264	1.651225224	2.998904789
5479	0.364543788	0.718175728	1.015292233
5480	0.171465578	0.818761989	0.702100261
5481	0.896125902	3.113519991	1.473716732
5493	0.321729345	1.529028391	0.226446621
5494	1.100399151	0.430533537	0.562664207
5495	0.124259572	0.347700529	0.71422643
5496	0.832126109	1.859232181	0.691329087
5498	0.365703378	0.443844381	0.400698948
5499	0.136632028	0.119388669	1.100613998
5500	0.365749953	0.908283307	0.660355616
5501	0.304941655	0.605651263	2.135428051
5502	0.234260822	2.508052264	0.538274299
5504	0.401304782	1.076446442	1.296889309
5506	0.66969213	0.775333479	0.761321854
5507	0.031373733	0.152619639	0.558434248
5509	0.503016577	0.004635562	0.488711517
5510	0.428629215	0.580858823	1.591853435
5511	0.61075491	1.086767538	1.08662383
5514	0.518510132	1.305486267	0.191996069
5515	0.6986032	1.799580893	1.742736266
5516	0.517795413	0.690015791	0.266078851
5518	0.045935096	0.441644484	0.977751038
5519	0.342518162	1.67286297	1.212094556
5520	0.020111737	0.208974755	0.849196889
5521	0.49185797	0.556924195	2.211556144
5523	0.751759602	1.011072174	2.095315284
5524	0.101712081	0.868925484	0.227882838
5525	0.258118425	0.499839761	0.309518367
5526	0.285724489	0.686873485	1.167196467
5527	0.760366563	1.003478066	1.829330093
5528	0.238408713	0.710654075	1.141904221
5529	0.552224161	0.977487323	1.41895296
5530	1.015464887	2.576847386	2.557269761
5531	0.649638911	0.015217526	0.366451575
5532	0.312112541	0.754166228	1.500566215
5533	1.048917658	0.939662396	0.912035302
5536	0.496798762	0.522717241	0.738686285
5537	0.1707439	0.984664689	0.698743123
5538	0.653049367	0.157762077	1.78996551
5539	0.547657602	0.360269721	0.455794139
5540	0.077796437	1.377665863	0.651769454
5542	0.498290661	0.25374204	0.041408179
5544	0.42455901	0.459426086	0.036335603
5546	0.206702836	0.9053632	0.534712826
5547	0.512529389	0.424209747	0.703568339
5549	1.027017022	1.11730146	1.522033433
5550	0.109801518	0.413563571	1.334487601
5551	0.203771595	0.462135232	0.338191257
5552	0.199856306	0.157517623	0.342908181
5553	0.328380578	0.449417446	0.09117713
5557	0.129018703	0.210384062	0.198212161
5558	1.844373963	1.065986492	0.372059511
5562	0.773718027	1.502750931	0.442987034
5563	0.323784606	0.062453018	0.355215702
5564	1.574830045	1.450104664	0.149478186
5565	0.409640943	0.33955025	1.154554831
5566	0.124042203	0.182510785	0.819017505
5567	0.121117361	0.203936008	0.604292263
5568	0.281444607	0.560527991	0.295413651
5569	0.879053726	0.788305405	0.549459941
5571	0.819197529	0.286049816	0.403229074
5573	0.525302741	0.660438049	1.317424039
5575	0.240400443	0.671634186	2.285579534
5576	1.125148187	1.476784373	1.978306881
5577	0.728943078	1.282330986	2.676791847
5578	0.69619954	0.724964813	0.579720083
5579	0.276518855	1.397611231	2.387674089
5580	0.439357316	0.593104673	1.586043071
5581	0.065273731	0.645129361	0.373415577
5582	0.000296288	0.553655661	1.030992092
5583	0.403520741	0.526901681	0.701873667
5584	0.614158083	0.608140303	1.51617504
5585	0.588778696	1.148274015	0.072933668
5586	0.364737653	1.136840465	0.601019387
5587	0.430749775	0.529881427	0.290155237
5588	0.741130346	0.31277355	0.714837878
5589	0.840425348	0.943792549	1.258954521
5590	0.318206156	1.208615177	0.408609033
5591	0.367236799	0.908187376	1.369885591
5592	0.850055098	1.242738851	0.493697713
5593	0.133241797	0.220855031	0.647827533
5594	1.185835494	1.244687455	0.90097909
5595	0.547359419	0.647852374	0.324023018
5596	0.881569285	1.277794892	0.188292352
5597	0.107375452	0.05874587	0.418960223
5598	0.599379345	0.822499177	0.143984349
5599	0.074252826	1.445339603	0.675456404
5600	0.321267138	0.868396761	0.829955489
5601	0.364372649	0.802704919	1.499705248
5602	0.009396167	1.005314557	0.41248822
5603	1.282792134	0.542398847	0.921643893
5604	0.549620711	1.602749347	1.00362118
5605	0.658056539	0.529131216	0.361240623
5606	0.38017623	2.063595448	1.902425018
5607	0.261309165	0.646351724	1.694284642
5608	0.346014396	0.641973407	0.333730481
5609	0.454763896	1.522977124	0.755575197
5610	0.650841773	0.468756134	1.179551726
5611	0.549413119	0.472084536	0.278593885
5612	0.018226372	1.328896483	0.16282873
5613	1.165819891	0.742656775	0.735674691
5616	0.425159304	0.864744418	1.849726986
5617	0.422536035	0.128031652	0.815814578
5618	0.784468031	0.642514844	0.890581449
5619	0.007202411	0.229056626	0.463575286
5620	0.208808648	0.007148943	0.089571731
5621	0.170453166	1.095271448	0.639228538
5623	0.131468895	0.716537511	0.048652565
5624	0.599282293	0.615103314	0.019202671
5625	0.382536861	1.045842037	0.153894118
5626	0.620319499	0.026833999	0.373657822
5627	0.543493822	1.382000128	0.385693427
5629	0.295275962	0.358676687	0.73501795
5630	0.659156106	0.736128899	0.092752816
5631	0.074061473	1.524271006	1.738345919
5634	0.274782965	1.073665447	0.93969015
5635	0.221443963	0.05731662	0.017701503
5636	0.113720542	0.456563152	0.032695477
5638	0.194103546	0.377669718	0.233890686
5639	0.078370237	0.066615656	0.043931738
5641	0.410158464	0.609655455	1.290209647
5644	0.138214904	0.754991784	0.352418243
5645	1.565349274	0.583071473	0.692616938
5646	0.283683136	0.08024752	0.121578896
5648	0.436142006	1.50929272	1.941605068
5649	0.005202218	0.830440828	0.35200295
5650	0.846395519	0.619043707	0.656263963
5651	0.39855014	0.296925156	1.103412049
5652	0.339744821	0.181860532	0.158507801
5653	0.098644698	0.216145776	0.700818385
5654	0.263653749	0.560427676	0.444426141
5655	1.707296437	1.146323662	1.049626713
5657	1.097839681	3.651634768	0.07929142
5660	0.048045596	1.122264886	1.0708395
5662	0.892938727	1.037923839	0.529142868
5663	0.057445418	0.286124091	0.504609119
5664	0.614554449	0.541804818	0.535308359
5669	0.564532405	0.575466717	1.025144218
5670	0.015980274	0.356738855	0.019585592
5671	1.125014542	0.200464519	0.964545878
5672	0.466541322	0.349759048	0.426871178
5673	1.084585527	0.000133404	0.500635498
5675	0.568847803	0.749066217	0.091017487
5676	0.644616016	0.71105467	0.276936074
5678	0.446025371	0.572031621	0.942124584
5680	0.931540059	0.075772816	1.168868206
5681	0.319753902	0.211298653	0.531966805
5682	0.257236573	2.392630772	0.868402878
5683	0.280926911	0.558494924	1.098618965
5684	0.470451946	0.895722514	1.182880073
5685	0.847327582	0.922342457	1.230816377
5686	0.885566215	2.424557544	1.518933708
5688	0.876622234	0.927208631	1.053944077
5689	0.773491445	0.5118996	0.719013869
5690	0.544154798	1.518351854	2.118209259
5691	0.104586594	1.202210622	1.433918445
5692	0.655051957	1.138298451	0.976300094
5693	0.181761569	2.007880286	0.942822787
5694	0.096296553	0.269022414	1.111935056
5695	0.499140107	0.693592353	1.120840364
5696	0.719197823	0.689007801	0.300296439
5697	0.881243126	0.501174341	0.447899392
5698	0.052120181	0.045495763	0.389410606
5699	0.613875668	0.130004947	0.85819119
5700	0.30691891	0.483105828	0.445684371
5701	0.394415901	0.690508346	0.581202931
5702	0.242251149	0.59535441	0.952567506
5704	0.724056837	0.513479462	0.588002107
5705	0.14379812	0.164809712	0.733408788
5706	0.366364378	1.130985687	0.979264312
5707	0.395624795	0.732097061	0.924915874
5708	0.157608876	0.766452186	0.191533076
5709	0.334788817	0.238732542	0.671734252
5710	0.34701654	0.514442623	1.723958769
5711	0.473739863	0.328213673	0.561382654
5713	1.089120989	0.91175751	1.226728331
5714	0.554733026	1.283677033	1.030894272
5715	0.593580282	0.825937918	0.198131918
5716	0.070348576	0.705640096	1.21084917
5717	0.583182892	1.597999565	0.705967564
5718	0.670109381	2.335798558	1.115710048
5719	0.359490492	1.15302448	0.353110589
5720	0.465670202	0.082476503	0.962435629
5721	0.178803204	0.535403722	0.266940187
5723	0.303667019	0.130373809	0.484420247
5724	1.91094963	2.908883028	3.676882026
5725	0.543930289	2.806621581	1.991108821
5727	0.161890841	0.721857531	0.933087279
5728	2.754267033	1.382694113	1.52431831
5729	0.492181018	0.779906629	0.263302039
5730	0.424158672	1.128635307	0.243594098
5731	0.472993244	0.62971159	1.298459913
5732	0.20168711	1.013710569	0.091203939
5733	0.954798543	0.889592378	1.391506978
5734	0.371240914	0.934648609	0.858062974
5737	0.407154744	0.575989468	0.468607
5739	0.025512765	1.092825351	0.703963759
5740	1.279852435	1.234249004	1.264132575
5741	0.052864028	0.756155877	0.0885176
5742	0.484484824	0.27414211	0.674984502
5743	0.83355657	0.127963004	0.6293542
5744	0.37495997	0.168501983	0.51031203
5745	0.976714301	2.879366193	1.578608354
5746	0.960061007	0.053674821	0.419457034
5747	0.138191844	0.764729947	0.796370154
5753	0.128704021	0.52059651	1.203668954
5754	0.216929148	1.279757378	1.151823579
5756	0.790335239	1.93866003	0.51421007
5757	0.736462126	1.654988934	1.40905288
5763	0.434212083	0.537299493	1.066022211
5764	0.864849955	1.515068586	1.791099008
5768	0.44781381	0.086993449	0.956707368
5770	0.760589686	0.806055012	1.388247567
5771	0.815393501	0.472364192	0.518118358
5774	0.012753004	1.442833727	0.704549628
5775	0.384182429	2.838231434	1.388062146
5777	0.051904353	0.151086852	0.253203477
5778	0.042990072	0.05272426	0.077548997
5780	0.078316293	0.076534192	0.345157352
5781	1.746132851	0.610299357	2.895448364
5782	0.363316476	0.721796496	0.975369611
5783	0.497866494	0.191461398	0.303088727
5784	0.018529618	0.720527013	0.049329653
5786	0.502405616	0.928539478	0.502663906
5787	0.870707821	0.82207401	1.757948622
5788	0.703023484	0.321551981	0.602966141
5789	0.409286482	0.92690003	0.76169168
5790	0.165626046	0.409072357	0.064111393
5791	0.37687462	0.918467058	0.826596041
5792	0.331354526	2.43485151	0.784711662
5793	0.326089927	0.907527462	1.321065217
5794	0.086173134	0.052522643	0.467817183
5795	0.273736738	0.814284598	0.690959918
5796	0.144868465	1.27547961	1.902048201
5797	0.094435677	0.178184273	0.640853876
5798	0.494793351	0.503975364	1.021888094
5799	0.708750932	1.443612265	1.91674122
5800	0.88111822	1.810176724	0.963085036
5801	0.575818782	0.386529502	1.519147481
5802	0.12181812	0.821937598	0.042537108
5803	0.504187124	1.224976847	0.707361776
5805	0.384895582	1.410129628	0.384943002
5806	0.069304817	1.200429956	1.047379498
5810	0.304480925	0.88078508	0.816976826
5813	0.489412127	0.591544388	1.585430533
5816	0.281034935	0.458377785	0.937591445
5817	0.607349294	0.291521472	0.773065781
5818	1.624179703	1.249637091	1.080936899
5819	0.897713207	0.785012927	0.092840678
5820	0.394924766	0.545548207	0.466781893
5822	0.457497514	0.275252426	0.217603739
5824	0.547955414	0.695181725	1.284200321
5825	0.725903927	0.94553814	0.154814746
5826	0.840226969	0.557589131	1.553635171
5827	0.143859969	1.282636773	0.462105121
5828	0.10099811	0.555730129	0.606610955
5829	0.718468549	0.647850522	0.89260482
5830	1.695027965	1.728885179	1.121555155
5831	0.369002358	0.608523157	1.157517486
5832	0.378646656	0.148778053	0.358205117
5833	0.315209342	0.653649355	0.324029659
5834	0.12952763	0.985910803	0.408976474
5836	0.367100194	0.00263907	0.392468797
5837	0.215517525	0.099448147	0.655613812
5858	0.891706512	0.240624373	2.428067791
5859	0.674112993	0.990814543	1.390196422
5860	0.009652094	0.407054877	0.796533612
5861	0.371534272	1.354426589	1.712605668
5862	1.322939224	0.790325229	1.714861075
5863	0.00297634	0.37479327	0.899355577
5864	0.133546736	0.473639958	0.796957325
5865	0.470274613	1.255362011	2.327407513
5866	0.091717163	0.563309147	0.039803828
5867	0.328631629	1.158249171	0.257296927
5868	0.429023296	0.95903893	0.479292742
5869	0.197668691	1.445154114	0.003350862
5870	0.548267235	1.182176827	1.655997115
5871	0.021071127	2.125916362	0.17671236
5872	0.618458796	2.72910442	1.978396168
5873	0.95121064	1.788769617	1.131633387
5874	0.646278628	0.972703681	0.600306943
5875	0.026598101	0.428478845	0.280216059
5876	0.486156268	0.375195728	0.126656006
5877	0.415793982	0.769634658	1.031551726
5878	0.295822446	0.237626555	0.901067231
5879	0.650984516	0.575274674	0.845520701
5880	0.66506226	0.187353118	0.615299938
5881	0.249641612	0.022234569	0.233122175
5883	0.092122726	0.340956894	0.599909597
5884	0.412682949	0.784401382	0.821279031
5885	0.065361755	0.741776452	0.38001178
5886	0.649197976	0.507622836	1.060629841
5887	0.721729104	0.98781281	1.565250997
5888	0.239909083	0.624976904	0.481983978
